ITERATION 0 

PARAMS:
-> num_beams:  5 
-> no_repeat_ngram_size:  1 
-> repetition_penalty:  1.5 
-> temperature:  1.0 
-> top_k:  50 
-> top_p:  0.7 
-> max_length:  20 
 

WEIGHT DECAY: 1e-05
LOSS 0.06155288219451904 	 ACC 0.0 
LOSS 0.07930047065019608 	 ACC 0.0 
LOSS 0.0019419993041083217 	 ACC 0.0 
LOSS 0.1028294563293457 	 ACC 0.0 
LOSS 0.06102905794978142 	 ACC 0.0 
LOSS 0.09372937679290771 	 ACC 0.0 
LOSS 0.13783030211925507 	 ACC 0.0 
LOSS 0.0005332455039024353 	 ACC 0.0 
LOSS 0.08175675570964813 	 ACC 0.14999999999999997 
LOSS 0.05472517013549805 	 ACC 0.0 
LOSS 0.13434971868991852 	 ACC 0.0 
LOSS 0.12397056072950363 	 ACC 0.0 
LOSS 0.017626957967877388 	 ACC 0.14999999999999997 
LOSS 0.08295108377933502 	 ACC 0.0 
LOSS 0.10468816757202148 	 ACC 0.0 
LOSS 0.1159338504076004 	 ACC 0.0 
LOSS 0.7298049926757812 	 ACC 0.39999999999999997 
LOSS 0.15327045321464539 	 ACC 0.0 
LOSS 0.21722671389579773 	 ACC 0.0 
LOSS 0.11244623363018036 	 ACC 0.0 
LOSS 0.43626314401626587 	 ACC 0.0 
LOSS 0.000941880454774946 	 ACC 0.0 
LOSS 0.07910189777612686 	 ACC 0.0 
LOSS 0.06641297042369843 	 ACC 0.0 
LOSS 0.09603921324014664 	 ACC 0.0 
LOSS 0.16108338534832 	 ACC 0.0 
LOSS 0.11393578350543976 	 ACC 0.0 
LOSS 0.08825753629207611 	 ACC 0.25 
LOSS 0.10986460000276566 	 ACC 0.0 
LOSS 0.06028573587536812 	 ACC 0.0 
LOSS 0.06119941920042038 	 ACC 0.0 
LOSS 0.13692839443683624 	 ACC 0.0 
LOSS 0.03444305434823036 	 ACC 0.0 
LOSS 0.09961028397083282 	 ACC 0.0 
LOSS 0.2217334359884262 	 ACC 0.0 
LOSS 0.07610777020454407 	 ACC 0.0 
LOSS 0.07711532711982727 	 ACC 0.0 
LOSS 0.104891836643219 	 ACC 0.0 
LOSS 0.07066160440444946 	 ACC 0.0 
LOSS 0.05435526371002197 	 ACC 0.0 
LOSS 0.043455906212329865 	 ACC 0.0 
LOSS 0.1313852220773697 	 ACC 0.0 
LOSS 0.07898236811161041 	 ACC 0.0 
LOSS 0.05564790964126587 	 ACC 0.0 
LOSS 0.05858847126364708 	 ACC 0.0 
LOSS 0.03695576265454292 	 ACC 0.25 
LOSS 0.03775342181324959 	 ACC 0.0 
LOSS 0.08243035525083542 	 ACC 0.0 
LOSS 0.04751814156770706 	 ACC 0.0 
LOSS 0.08390022814273834 	 ACC 0.0 
LOSS 0.060042645782232285 	 ACC 0.0 
LOSS 0.08224279433488846 	 ACC 0.0 
LOSS 0.059431400150060654 	 ACC 0.0 
LOSS 0.09162512421607971 	 ACC 0.14999999999999997 
LOSS 0.09310230612754822 	 ACC 0.0 
LOSS 0.02906341291964054 	 ACC 0.0 
LOSS 0.07750440388917923 	 ACC 0.0 
LOSS 0.034960389137268066 	 ACC 0.0 
LOSS 0.1884244680404663 	 ACC 0.0 
LOSS 0.0709574818611145 	 ACC 0.0 
LOSS 0.07789269089698792 	 ACC 0.0 
LOSS 0.04991164430975914 	 ACC 0.0 
LOSS 0.07265307754278183 	 ACC 0.0 
LOSS 0.05880444869399071 	 ACC 0.0 
LOSS 0.09535329043865204 	 ACC 0.0 
LOSS 0.07096749544143677 	 ACC 0.0 
LOSS 0.09634637832641602 	 ACC 0.0 
LOSS 0.10128407180309296 	 ACC 0.0 
LOSS 0.1400642693042755 	 ACC 0.0 
LOSS 0.06565585732460022 	 ACC 0.0 
LOSS 0.05912570655345917 	 ACC 0.0 
LOSS 0.03736034780740738 	 ACC 0.0 
LOSS 0.12165012955665588 	 ACC 0.0 
LOSS 0.053727444261312485 	 ACC 0.0 
LOSS 0.2543688118457794 	 ACC 0.0 
LOSS 0.0010528856655582786 	 ACC 0.0 
LOSS 0.010710173286497593 	 ACC 0.0 
LOSS 0.057851456105709076 	 ACC 0.0 
LOSS 0.07657758891582489 	 ACC 0.0 
LOSS 0.08660658448934555 	 ACC 0.14999999999999997 
LOSS 0.10112723708152771 	 ACC 0.0 
LOSS 0.008090737275779247 	 ACC 0.0 
LOSS 0.009500430896878242 	 ACC 0.0 
LOSS 0.11560525745153427 	 ACC 0.0 
LOSS 0.13367989659309387 	 ACC 0.0 
LOSS 0.10105256736278534 	 ACC 0.0 
LOSS 0.05134250596165657 	 ACC 0.0 
LOSS 0.0751972422003746 	 ACC 0.0 
LOSS 0.20927856862545013 	 ACC 0.0 
LOSS 0.06118657812476158 	 ACC 0.0 
LOSS 0.08122140169143677 	 ACC 0.0 
LOSS 0.07560160756111145 	 ACC 0.0 
LOSS 0.02571355737745762 	 ACC 0.0 
LOSS 0.03201744705438614 	 ACC 0.0 
LOSS 0.10805800557136536 	 ACC 0.0 
LOSS 0.061451345682144165 	 ACC 0.0 
LOSS 0.10807742923498154 	 ACC 0.0 
LOSS 0.034869857132434845 	 ACC 0.0 
LOSS 0.03402628004550934 	 ACC 0.0 
LOSS 0.09883031249046326 	 ACC 0.0 
LOSS 0.05223572626709938 	 ACC 0.0 
LOSS 0.07720040529966354 	 ACC 0.0 
LOSS 0.1146068274974823 	 ACC 0.0 
LOSS 0.15833617746829987 	 ACC 0.0 
LOSS 0.0037988305557519197 	 ACC 0.0 
LOSS 0.10965299606323242 	 ACC 0.0 
LOSS 0.08499989658594131 	 ACC 0.25 
LOSS 0.07500617206096649 	 ACC 0.0 
LOSS 0.040593989193439484 	 ACC 0.0 
LOSS 0.08337380737066269 	 ACC 0.0 
LOSS 0.09047708660364151 	 ACC 0.0 
LOSS 0.12484441697597504 	 ACC 0.0 
LOSS 0.07518855482339859 	 ACC 0.0 
LOSS 0.09139542281627655 	 ACC 0.0 
LOSS 0.0680508241057396 	 ACC 0.0 
LOSS 0.08275152742862701 	 ACC 0.0 
LOSS 0.0357307568192482 	 ACC 0.0 
LOSS 0.11954868584871292 	 ACC 0.0 
LOSS 0.11952260881662369 	 ACC 0.0 
LOSS 0.09997712075710297 	 ACC 0.25 
LOSS 0.21531906723976135 	 ACC 0.0 
LOSS 0.09469239413738251 	 ACC 0.0 
LOSS 0.12277688831090927 	 ACC 0.0 
LOSS 0.07922234386205673 	 ACC 0.0 
LOSS 0.11639448255300522 	 ACC 0.0 
LOSS 0.0527130551636219 	 ACC 0.75 
LOSS 0.05368494242429733 	 ACC 0.0 
LOSS 0.061192836612463 	 ACC 0.0 
LOSS 0.17296062409877777 	 ACC 0.25 
LOSS 0.08262084424495697 	 ACC 0.0 
LOSS 0.05079251527786255 	 ACC 0.0 
LOSS 0.050857800990343094 	 ACC 0.0 
LOSS 0.3341018259525299 	 ACC 0.0 
LOSS 0.05156105384230614 	 ACC 0.0 
LOSS 0.07393720746040344 	 ACC 0.0 
LOSS 0.12425199896097183 	 ACC 0.25 
LOSS 0.06611396372318268 	 ACC 0.25 
LOSS 0.10132934153079987 	 ACC 0.0 
LOSS 0.02436981163918972 	 ACC 0.0 
LOSS 0.0069520436227321625 	 ACC 0.0 
LOSS 0.07502942532300949 	 ACC 0.0 
LOSS 0.11645904183387756 	 ACC 0.0 
LOSS 0.038881976157426834 	 ACC 0.0 
LOSS 0.0808328166604042 	 ACC 0.0 
LOSS 0.05854314565658569 	 ACC 0.25 
LOSS 0.02583884261548519 	 ACC 0.0 
LOSS 0.07650136947631836 	 ACC 0.0 
LOSS 0.12546990811824799 	 ACC 0.0 
LOSS 0.0966906026005745 	 ACC 0.0 
LOSS 0.08324997872114182 	 ACC 0.0 
LOSS 0.1177782267332077 	 ACC 0.0 
LOSS 0.13060371577739716 	 ACC 0.0 
LOSS 0.09730128198862076 	 ACC 0.0 
LOSS 0.08803829550743103 	 ACC 0.25 
LOSS 0.08530637621879578 	 ACC 0.0 
LOSS 0.02354937605559826 	 ACC 0.0 
LOSS 0.09288699924945831 	 ACC 0.0 
LOSS 0.04731553792953491 	 ACC 0.0 
LOSS 0.09621723741292953 	 ACC 0.0 
LOSS 0.12697935104370117 	 ACC 0.0 
LOSS 0.07678854465484619 	 ACC 0.0 
LOSS 0.07655903697013855 	 ACC 0.0 
LOSS 0.06242627277970314 	 ACC 0.0 
LOSS 0.005307945888489485 	 ACC 0.0 
LOSS 0.06306762993335724 	 ACC 0.0 
LOSS 0.07283299416303635 	 ACC 0.0 
LOSS 0.028719892725348473 	 ACC 0.0 
LOSS 0.18987035751342773 	 ACC 0.0 
LOSS 0.002927260473370552 	 ACC 0.0 
LOSS 0.04730377718806267 	 ACC 0.0 
LOSS 0.09728638082742691 	 ACC 0.0 
LOSS 1.2521977424621582 	 ACC 0.0 
LOSS 0.09161202609539032 	 ACC 0.0 
LOSS 0.0542086698114872 	 ACC 0.0 
LOSS 0.12879039347171783 	 ACC 0.0 
LOSS 0.11539019644260406 	 ACC 0.0 
LOSS 0.19307880103588104 	 ACC 0.0 
LOSS 0.04360801726579666 	 ACC 0.0 
LOSS 0.09482233971357346 	 ACC 0.25 
LOSS 0.02680853009223938 	 ACC 0.0 
LOSS 0.2914937436580658 	 ACC 0.0 
LOSS 0.06357627362012863 	 ACC 0.0 
LOSS 0.12103070318698883 	 ACC 0.0 
LOSS 0.05060195177793503 	 ACC 0.0 
LOSS 0.10312564671039581 	 ACC 0.0 
LOSS 0.0946204662322998 	 ACC 0.15000000000000002 
LOSS 0.0019976866897195578 	 ACC 0.0 
LOSS 0.12431979924440384 	 ACC 0.0 
LOSS 0.030059993267059326 	 ACC 0.0 
LOSS 0.10461349785327911 	 ACC 0.0 
LOSS 0.08282022178173065 	 ACC 0.0 
LOSS 0.038435935974121094 	 ACC 0.0 
LOSS 0.09570436924695969 	 ACC 0.0 
LOSS 0.05164641886949539 	 ACC 0.0 
LOSS 0.028547778725624084 	 ACC 0.0 
LOSS 0.061030253767967224 	 ACC 0.0 
LOSS 0.011363561265170574 	 ACC 0.0 
LOSS 0.0797533243894577 	 ACC 0.0 
LOSS 0.13559408485889435 	 ACC 0.0 
LOSS 0.07744351029396057 	 ACC 0.0 
LOSS 0.10051882266998291 	 ACC 0.0 
LOSS 0.025303104892373085 	 ACC 0.0 
LOSS 0.1153491660952568 	 ACC 0.0 
LOSS 0.12910869717597961 	 ACC 0.0 
LOSS 0.05865681916475296 	 ACC 0.0 
LOSS 0.0978146344423294 	 ACC 0.0 
LOSS 0.1806602030992508 	 ACC 0.0 
LOSS 0.17016208171844482 	 ACC 0.15 
LOSS 0.10760847479104996 	 ACC 0.0 
LOSS 0.09616756439208984 	 ACC 0.0 
LOSS 0.10893693566322327 	 ACC 0.0 
LOSS 0.06895852833986282 	 ACC 0.0 
LOSS 0.07238496094942093 	 ACC 0.0 
LOSS 0.05589636042714119 	 ACC 0.25 
LOSS 0.4122929573059082 	 ACC 0.0 
LOSS 0.06564383953809738 	 ACC 0.0 
LOSS 0.08919709175825119 	 ACC 0.0 
LOSS 0.09490273892879486 	 ACC 0.0 
LOSS 0.0438138023018837 	 ACC 0.0 
LOSS 0.111906997859478 	 ACC 0.0 
LOSS 0.03230276331305504 	 ACC 0.0 
LOSS 0.062330637127161026 	 ACC 0.0 
LOSS 0.06084819883108139 	 ACC 0.0 
LOSS 0.06791696697473526 	 ACC 0.0 
LOSS 0.07977897673845291 	 ACC 0.0 
LOSS 0.21563705801963806 	 ACC 0.0 
LOSS 0.022388003766536713 	 ACC 0.0 
LOSS 0.0038425615057349205 	 ACC 0.0 
LOSS 0.06190551444888115 	 ACC 0.0 
LOSS 0.03484611585736275 	 ACC 0.0 
LOSS 0.031040208414196968 	 ACC 0.0 
LOSS 0.09975160658359528 	 ACC 0.0 
LOSS 0.1401357203722 	 ACC 0.0 
LOSS 0.053868331015110016 	 ACC 0.0 
LOSS 0.1003960594534874 	 ACC 0.0 
LOSS 0.06470401585102081 	 ACC 0.25 
LOSS 0.13827919960021973 	 ACC 0.0 
LOSS 0.35962560772895813 	 ACC 0.0 
LOSS 0.03912433981895447 	 ACC 0.0 
LOSS 0.06680814921855927 	 ACC 0.0 
LOSS 0.06069799140095711 	 ACC 0.0 
LOSS 0.12725917994976044 	 ACC 0.0 
LOSS 0.05943841487169266 	 ACC 0.0 
LOSS 0.07521583139896393 	 ACC 0.0 
LOSS 0.10549722611904144 	 ACC 0.15 
LOSS 0.01918303221464157 	 ACC 0.0 
LOSS 0.09497196972370148 	 ACC 0.25 
LOSS 0.13549743592739105 	 ACC 0.0 
LOSS 0.061987850815057755 	 ACC 0.0 
LOSS 0.0514112152159214 	 ACC 0.0 
LOSS 0.09126457571983337 	 ACC 0.0 
LOSS 0.06221181899309158 	 ACC 0.0 
LOSS 0.08321590721607208 	 ACC 0.0 
LOSS 0.08845183998346329 	 ACC 0.0 
LOSS 0.08429787307977676 	 ACC 0.0 
LOSS 0.1109117642045021 	 ACC 0.0 
LOSS 0.05734171345829964 	 ACC 0.0 
LOSS 0.03437215834856033 	 ACC 0.0 
LOSS 0.05931909754872322 	 ACC 0.0 
LOSS 0.16486874222755432 	 ACC 0.0 
LOSS 0.10342637449502945 	 ACC 0.0 
LOSS 0.13039754331111908 	 ACC 0.0 
LOSS 0.08168468624353409 	 ACC 0.0 
LOSS 0.0654551312327385 	 ACC 0.0 
LOSS 0.08077417314052582 	 ACC 0.14999999999999997 
LOSS 0.07582195848226547 	 ACC 0.0 
LOSS 0.05820656567811966 	 ACC 0.0 
LOSS 0.11063483357429504 	 ACC 0.0 
LOSS 0.05824592337012291 	 ACC 0.25 
LOSS 0.0868249237537384 	 ACC 0.0 
LOSS 0.010819378308951855 	 ACC 0.0 
LOSS 0.09137877076864243 	 ACC 0.0 
LOSS 0.037616755813360214 	 ACC 0.0 
LOSS 0.03661249950528145 	 ACC 0.25 
LOSS 0.09699398279190063 	 ACC 0.25 
LOSS 0.029574906453490257 	 ACC 0.0 
LOSS 0.02880214899778366 	 ACC 0.0 
LOSS 0.11431237310171127 	 ACC 0.0 
LOSS 0.025047125294804573 	 ACC 0.0 
LOSS 0.07829304784536362 	 ACC 0.0 
LOSS 0.06656815856695175 	 ACC 0.14999999999999997 
LOSS 0.4084673523902893 	 ACC 0.0 
LOSS 0.10734657943248749 	 ACC 0.0 
LOSS 0.032164499163627625 	 ACC 0.0 
LOSS 0.08145147562026978 	 ACC 0.14999999999999997 
LOSS 0.21271264553070068 	 ACC 0.0 
LOSS 0.009965579956769943 	 ACC 0.0 
LOSS 0.09148542582988739 	 ACC 0.0 
LOSS 0.06289789825677872 	 ACC 0.0 
LOSS 0.03673957660794258 	 ACC 0.0 
LOSS 0.2507520616054535 	 ACC 0.0 
LOSS 0.08322674036026001 	 ACC 0.0 
LOSS 0.1717914193868637 	 ACC 0.0 
LOSS 0.0557670034468174 	 ACC 0.0 
LOSS 0.11961180716753006 	 ACC 0.0 
LOSS 0.05158089101314545 	 ACC 0.0 
LOSS 0.027902789413928986 	 ACC 0.0 
LOSS 0.09221678972244263 	 ACC 0.0 
LOSS 0.10740546137094498 	 ACC 0.0 
LOSS 0.11182930320501328 	 ACC 0.0 
LOSS 0.032941438257694244 	 ACC 0.25 
LOSS 0.09003674983978271 	 ACC 0.0 
LOSS 0.14275364577770233 	 ACC 0.0 
LOSS 0.024873293936252594 	 ACC 0.0 
LOSS 0.0817723423242569 	 ACC 0.0 
LOSS 0.0998414009809494 	 ACC 0.0 
LOSS 0.19219285249710083 	 ACC 0.14999999999999997 
LOSS 0.11667267978191376 	 ACC 0.0 
LOSS 0.07373154908418655 	 ACC 0.0 
LOSS 0.11022559553384781 	 ACC 0.0 
LOSS 0.11515388637781143 	 ACC 0.0 
LOSS 0.09960862994194031 	 ACC 0.0 
LOSS 0.0945051833987236 	 ACC 0.0 
LOSS 0.01878231391310692 	 ACC 0.0 
LOSS 0.08748246729373932 	 ACC 0.14999999999999997 
LOSS 0.08974682539701462 	 ACC 0.0 
LOSS 0.08883342891931534 	 ACC 0.0 
LOSS 0.03230204060673714 	 ACC 0.0 
LOSS 0.0555591881275177 	 ACC 0.0 
LOSS 0.038586292415857315 	 ACC 0.0 
LOSS 0.1611447036266327 	 ACC 0.25 
LOSS 0.06559913605451584 	 ACC 0.0 
LOSS 0.31932953000068665 	 ACC 0.0 
LOSS 0.06836758553981781 	 ACC 0.0 
LOSS 0.08348900824785233 	 ACC 0.0 
LOSS 0.13409565389156342 	 ACC 0.15000000000000002 
LOSS 0.11613494902849197 	 ACC 0.0 
LOSS 0.028481081128120422 	 ACC 0.0 
LOSS 0.060533009469509125 	 ACC 0.39999999999999997 
LOSS 0.04727999493479729 	 ACC 0.0 
LOSS 0.027268575504422188 	 ACC 0.0 
LOSS 0.045155156403779984 	 ACC 0.0 
LOSS 0.09240782260894775 	 ACC 0.0 
LOSS 0.03951244801282883 	 ACC 0.0 
LOSS 0.080246701836586 	 ACC 0.0 
LOSS 0.12480001151561737 	 ACC 0.25 
LOSS 0.0900513157248497 	 ACC 0.0 
LOSS 0.1410982459783554 	 ACC 0.14999999999999997 
LOSS 0.03123381920158863 	 ACC 0.0 
LOSS 0.02094823680818081 	 ACC 0.0 
LOSS 0.004390629939734936 	 ACC 0.0 
LOSS 0.17918270826339722 	 ACC 0.0 
LOSS 0.4251077175140381 	 ACC 0.0 
LOSS 0.09289742261171341 	 ACC 0.0 
LOSS 0.021499643102288246 	 ACC 0.0 
LOSS 0.09705968201160431 	 ACC 0.25 
LOSS 0.06032152846455574 	 ACC 0.0 
LOSS 0.07365220785140991 	 ACC 0.0 
LOSS 0.16963373124599457 	 ACC 0.0 
LOSS 0.12681683897972107 	 ACC 0.0 
LOSS 0.03089357726275921 	 ACC 0.0 
LOSS 0.06018868088722229 	 ACC 0.0 
LOSS 0.08675540238618851 	 ACC 0.0 
LOSS 0.06645365804433823 	 ACC 0.0 
LOSS 0.1288464367389679 	 ACC 0.0 
LOSS 0.06645549833774567 	 ACC 0.0 
LOSS 0.18122099339962006 	 ACC 0.25 
LOSS 0.10452387481927872 	 ACC 0.0 
LOSS 0.07966304570436478 	 ACC 0.0 
LOSS 0.09845418483018875 	 ACC 0.0 
LOSS 0.0014134818920865655 	 ACC 0.0 
LOSS 0.07779641449451447 	 ACC 0.0 
LOSS 0.09189637005329132 	 ACC 0.0 
LOSS 0.07186806946992874 	 ACC 0.0 
LOSS 0.10209089517593384 	 ACC 0.14999999999999997 
LOSS 0.03519623354077339 	 ACC 0.0 
LOSS 0.1419777274131775 	 ACC 0.0 
LOSS 0.07437556236982346 	 ACC 0.0 
LOSS 0.03563063219189644 	 ACC 0.0 
LOSS 0.07702852040529251 	 ACC 0.0 
LOSS 0.026575500145554543 	 ACC 0.0 
LOSS 0.03140629455447197 	 ACC 0.0 
LOSS 0.09716378897428513 	 ACC 0.0 
LOSS 0.21017241477966309 	 ACC 0.0 
LOSS 0.06175238639116287 	 ACC 0.0 
LOSS 0.07297363132238388 	 ACC 0.0 
LOSS 0.0618714801967144 	 ACC 0.0 
LOSS 0.06265590339899063 	 ACC 0.0 
LOSS 0.09709212183952332 	 ACC 0.25 
LOSS 0.03145642951130867 	 ACC 0.0 
LOSS 0.12290593236684799 	 ACC 0.0 
LOSS 0.11027418076992035 	 ACC 0.0 
LOSS 0.06060512363910675 	 ACC 0.0 
LOSS 0.049489155411720276 	 ACC 0.0 
LOSS 0.20821140706539154 	 ACC 0.0 
LOSS 0.1137114092707634 	 ACC 0.0 
LOSS 0.05535714700818062 	 ACC 0.0 
LOSS 0.08443517982959747 	 ACC 0.0 
LOSS 0.11168023198843002 	 ACC 0.0 
LOSS 0.03968895971775055 	 ACC 0.25 
LOSS 0.1255929321050644 	 ACC 0.25 
LOSS 0.06471651792526245 	 ACC 0.0 
LOSS 0.030715009197592735 	 ACC 0.0 
LOSS 0.33723869919776917 	 ACC 0.0 
LOSS 0.07545671612024307 	 ACC 0.0 
LOSS 0.08583182096481323 	 ACC 0.0 
LOSS 0.06285315752029419 	 ACC 0.25 
LOSS 0.0645410418510437 	 ACC 0.0 
LOSS 0.06812234967947006 	 ACC 0.14999999999999997 
LOSS 0.07432100921869278 	 ACC 0.25 
LOSS 0.1537747085094452 	 ACC 0.25 
LOSS 0.04957630857825279 	 ACC 0.0 
LOSS 0.032877009361982346 	 ACC 0.25 
LOSS 0.03574797511100769 	 ACC 0.25 
LOSS 0.12857943773269653 	 ACC 0.25 
LOSS 0.10553205013275146 	 ACC 0.0 
LOSS 0.062431786209344864 	 ACC 0.0 
LOSS 0.08969339728355408 	 ACC 0.14999999999999997 
LOSS 0.09573326259851456 	 ACC 0.25 
LOSS 0.1020350456237793 	 ACC 0.0 
LOSS 0.05994154512882233 	 ACC 0.0 
LOSS 0.10237081348896027 	 ACC 0.0 
LOSS 0.055631980299949646 	 ACC 0.0 
LOSS 0.08600737899541855 	 ACC 0.15 
LOSS 0.0933167040348053 	 ACC 0.0 
LOSS 0.03405196592211723 	 ACC 0.25 
LOSS 0.07048280537128448 	 ACC 0.25 
LOSS 0.05829501524567604 	 ACC 0.0 
LOSS 0.0886860117316246 	 ACC 0.0 
LOSS 0.04646036773920059 	 ACC 0.0 
LOSS 0.22110743820667267 	 ACC 0.0 
LOSS 0.03717059642076492 	 ACC 0.0 
LOSS 0.07340357452630997 	 ACC 0.0 
LOSS 0.09503772854804993 	 ACC 0.0 
LOSS 0.03389906510710716 	 ACC 0.15 
LOSS 0.08232013881206512 	 ACC 0.0 
LOSS 0.15987038612365723 	 ACC 0.0 
LOSS 0.061267245560884476 	 ACC 0.0 
LOSS 0.03817657008767128 	 ACC 0.25 
LOSS 0.038281798362731934 	 ACC 0.0 
LOSS 0.04037829861044884 	 ACC 0.0 
LOSS 0.012515480630099773 	 ACC 0.0 
LOSS 0.08197225630283356 	 ACC 0.0 
LOSS 0.08349411189556122 	 ACC 0.0 
LOSS 0.05140852928161621 	 ACC 0.0 
LOSS 0.09809963405132294 	 ACC 0.0 
LOSS 0.06575635075569153 	 ACC 0.0 
LOSS 0.07528290152549744 	 ACC 0.0 
LOSS 0.008621162734925747 	 ACC 0.0 
LOSS 0.00351020903326571 	 ACC 0.0 
LOSS 0.07307764142751694 	 ACC 0.0 
LOSS 0.08412949740886688 	 ACC 0.0 
LOSS 0.08563446998596191 	 ACC 0.0 
LOSS 0.11815696954727173 	 ACC 0.0 
LOSS 0.054737210273742676 	 ACC 0.0 
LOSS 0.10484889149665833 	 ACC 0.0 
LOSS 0.042581815272569656 	 ACC 0.0 
LOSS 0.09502360224723816 	 ACC 0.0 
LOSS 0.1628638505935669 	 ACC 0.0 
LOSS 0.0915343165397644 	 ACC 0.25 
LOSS 0.028195060789585114 	 ACC 0.0 
LOSS 0.2459692507982254 	 ACC 0.0 
LOSS 0.05899225175380707 	 ACC 0.0 
LOSS 0.007291320711374283 	 ACC 0.0 
LOSS 0.064618319272995 	 ACC 0.0 
LOSS 0.027491725981235504 	 ACC 0.0 
LOSS 0.08372222632169724 	 ACC 0.0 
LOSS 0.06581240892410278 	 ACC 0.0 
LOSS 0.08408244699239731 	 ACC 0.0 
LOSS 0.09585972130298615 	 ACC 0.0 
LOSS 0.3049702048301697 	 ACC 0.0 
LOSS 0.02088528871536255 	 ACC 0.0 
LOSS 0.1361812800168991 	 ACC 0.0 
LOSS 0.10188701003789902 	 ACC 0.0 
LOSS 0.029370158910751343 	 ACC 0.0 
LOSS 0.08823022991418839 	 ACC 0.0 
LOSS 0.0019308571936562657 	 ACC 0.0 
LOSS 0.0010478653712198138 	 ACC 0.25 
LOSS 0.0008440081146545708 	 ACC 0.14999999999999997 
LOSS 0.05720499902963638 	 ACC 0.0 
LOSS 0.029837099835276604 	 ACC 0.0 
LOSS 0.05411510914564133 	 ACC 0.0 
LOSS 0.07794228941202164 	 ACC 0.0 
LOSS 0.11398712545633316 	 ACC 0.0 
LOSS 0.07185761630535126 	 ACC 0.0 
LOSS 0.37914276123046875 	 ACC 0.0 
LOSS 0.04264528676867485 	 ACC 0.0 
LOSS 0.09661225229501724 	 ACC 0.0 
LOSS 0.000991634908132255 	 ACC 0.0 
LOSS 0.0352824330329895 	 ACC 0.0 
LOSS 0.057838793843984604 	 ACC 0.0 
LOSS 0.05597907677292824 	 ACC 0.0 
LOSS 0.03732157498598099 	 ACC 0.0 
LOSS 0.01775292307138443 	 ACC 0.0 
LOSS 0.05410503223538399 	 ACC 0.0 
LOSS 0.03025791235268116 	 ACC 0.0 
LOSS 0.011691052466630936 	 ACC 0.0 
LOSS 0.07892050594091415 	 ACC 0.0 
LOSS 0.06873801350593567 	 ACC 0.0 
LOSS 0.03462771698832512 	 ACC 0.0 
LOSS 0.08962678909301758 	 ACC 0.0 
LOSS 0.15735846757888794 	 ACC 0.0 
LOSS 0.07743474096059799 	 ACC 0.0 
LOSS 0.10781963169574738 	 ACC 0.0 
LOSS 0.10272998362779617 	 ACC 0.0 
LOSS 0.0384882353246212 	 ACC 0.0 
LOSS 0.05503975600004196 	 ACC 0.0 
LOSS 0.17115692794322968 	 ACC 0.0 
LOSS 0.02704976126551628 	 ACC 0.0 
LOSS 0.025927677750587463 	 ACC 0.0 
LOSS 0.1494559794664383 	 ACC 0.0 
LOSS 0.07063794881105423 	 ACC 0.0 
LOSS 0.06358688324689865 	 ACC 0.0 
LOSS 0.04182872176170349 	 ACC 0.0 
LOSS 0.09618979692459106 	 ACC 0.25 
LOSS 0.07965246587991714 	 ACC 0.0 
LOSS 0.051826972514390945 	 ACC 0.0 
LOSS 0.04901571944355965 	 ACC 0.25 
LOSS 0.12227822840213776 	 ACC 0.0 
LOSS 0.10538922995328903 	 ACC 0.25 
LOSS 0.12522383034229279 	 ACC 0.15 
LOSS 0.02958596684038639 	 ACC 0.0 
LOSS 0.07083464413881302 	 ACC 0.25 
LOSS 0.12308032810688019 	 ACC 0.0 
LOSS 0.0952761173248291 	 ACC 0.0 
LOSS 0.11527064442634583 	 ACC 0.25 
LOSS 0.10143987834453583 	 ACC 0.0 
LOSS 0.04992948845028877 	 ACC 0.0 
LOSS 0.007510847877711058 	 ACC 0.0 
LOSS 0.0924442857503891 	 ACC 0.0 
LOSS 0.0513821542263031 	 ACC 0.0 
LOSS 0.025049326941370964 	 ACC 0.0 
LOSS 0.142168790102005 	 ACC 0.0 
LOSS 0.056029073894023895 	 ACC 0.0 
LOSS 0.1361284703016281 	 ACC 0.25 
LOSS 0.0561942495405674 	 ACC 0.0 
LOSS 0.13637249171733856 	 ACC 0.0 
LOSS 0.12229909002780914 	 ACC 0.0 
LOSS 0.06430041044950485 	 ACC 0.0 
LOSS 0.11682629585266113 	 ACC 0.0 
LOSS 0.026223331689834595 	 ACC 0.0 
LOSS 0.040730755776166916 	 ACC 0.25 
LOSS 0.15402519702911377 	 ACC 0.0 
LOSS 0.0727321207523346 	 ACC 0.0 
LOSS 0.07376021146774292 	 ACC 0.0 
LOSS 0.035264696925878525 	 ACC 0.0 
LOSS 0.051872316747903824 	 ACC 0.0 
LOSS 0.05737742781639099 	 ACC 0.25 
LOSS 0.1850382536649704 	 ACC 0.0 
LOSS 0.07887143641710281 	 ACC 0.0 
LOSS 0.0251967441290617 	 ACC 0.0 
LOSS 0.11595230549573898 	 ACC 0.0 
LOSS 0.053740814328193665 	 ACC 0.0 
LOSS 0.31168419122695923 	 ACC 0.0 
LOSS 0.137875497341156 	 ACC 0.0 
LOSS 0.006777534261345863 	 ACC 0.0 
LOSS 0.1239643320441246 	 ACC 0.0 
LOSS 0.10279150307178497 	 ACC 0.25 
LOSS 0.05770105868577957 	 ACC 0.0 
LOSS 0.02746235392987728 	 ACC 0.25 
LOSS 0.04649557173252106 	 ACC 0.0 
