ITERATION 1 

PARAMS:
-> num_beams:  5 
-> no_repeat_ngram_size:  1 
-> repetition_penalty:  1.5 
-> temperature:  1.0 
-> top_k:  50 
-> top_p:  0.7 
-> max_length:  20 
 

WEIGHT DECAY: 0.0001
LOSS 0.18065065145492554 	 ACC 0.0 
LOSS 0.08224941045045853 	 ACC 0.25 
LOSS 0.007279617246240377 	 ACC 0.0 
LOSS 0.004688195418566465 	 ACC 0.0 
LOSS 0.23719307780265808 	 ACC 0.0 
LOSS 0.05256094038486481 	 ACC 0.0 
LOSS 0.08855737000703812 	 ACC 0.0 
LOSS 0.013051372952759266 	 ACC 0.0 
LOSS 0.11252577602863312 	 ACC 0.25 
LOSS 0.0021892308723181486 	 ACC 0.25 
LOSS 0.035980235785245895 	 ACC 0.0 
LOSS 0.20914943516254425 	 ACC 0.0 
LOSS 0.10065646469593048 	 ACC 0.0 
LOSS 0.03381803631782532 	 ACC 0.0 
LOSS 0.05049431324005127 	 ACC 0.0 
LOSS 0.12569963932037354 	 ACC 0.0 
LOSS 0.04702868312597275 	 ACC 0.0 
LOSS 0.1079166904091835 	 ACC 0.0 
LOSS 0.039678554981946945 	 ACC 0.0 
LOSS 0.0858621671795845 	 ACC 0.0 
LOSS 0.07515978068113327 	 ACC 0.25 
LOSS 0.055701449513435364 	 ACC 0.0 
LOSS 0.026827163994312286 	 ACC 0.5 
LOSS 0.08212476968765259 	 ACC 0.0 
LOSS 0.026414863765239716 	 ACC 0.0 
LOSS 0.09359728544950485 	 ACC 0.0 
LOSS 0.10743354260921478 	 ACC 0.0 
LOSS 0.021974384784698486 	 ACC 0.0 
LOSS 0.08970105648040771 	 ACC 0.0 
LOSS 0.05047465115785599 	 ACC 0.0 
LOSS 0.08823079615831375 	 ACC 0.0 
LOSS 0.07560347020626068 	 ACC 0.0 
LOSS 0.026399055495858192 	 ACC 0.0 
LOSS 0.03317972645163536 	 ACC 0.0 
LOSS 0.15434050559997559 	 ACC 0.0 
LOSS 0.07558373361825943 	 ACC 0.0 
LOSS 0.04987740144133568 	 ACC 0.0 
LOSS 0.046815354377031326 	 ACC 0.0 
LOSS 0.0836661159992218 	 ACC 0.0 
LOSS 0.08939450979232788 	 ACC 0.0 
LOSS 0.10458037257194519 	 ACC 0.0 
LOSS 0.09292307496070862 	 ACC 0.0 
LOSS 0.0822874903678894 	 ACC 0.0 
LOSS 0.20007334649562836 	 ACC 0.0 
LOSS 0.09385634958744049 	 ACC 0.0 
LOSS 0.2322857826948166 	 ACC 0.0 
LOSS 0.23718003928661346 	 ACC 0.0 
LOSS 0.16462501883506775 	 ACC 0.0 
LOSS 0.07902457565069199 	 ACC 0.0 
LOSS 0.08473793417215347 	 ACC 0.0 
LOSS 0.08311759680509567 	 ACC 0.0 
LOSS 0.14749789237976074 	 ACC 0.0 
LOSS 0.10776970535516739 	 ACC 0.0 
LOSS 0.15409870445728302 	 ACC 0.0 
LOSS 0.13588179647922516 	 ACC 0.0 
LOSS 0.12642383575439453 	 ACC 0.0 
LOSS 0.04513805732131004 	 ACC 0.0 
LOSS 0.19231095910072327 	 ACC 0.0 
LOSS 0.18108239769935608 	 ACC 0.0 
LOSS 0.10138599574565887 	 ACC 0.0 
LOSS 0.05851079523563385 	 ACC 0.0 
LOSS 0.0475841723382473 	 ACC 0.0 
LOSS 0.08036766201257706 	 ACC 0.0 
LOSS 0.26827770471572876 	 ACC 0.0 
LOSS 0.07135055959224701 	 ACC 0.0 
LOSS 0.06198093667626381 	 ACC 0.0 
LOSS 0.20220844447612762 	 ACC 0.0 
LOSS 0.06830175220966339 	 ACC 0.0 
LOSS 0.14482206106185913 	 ACC 0.0 
LOSS 0.13126516342163086 	 ACC 0.0 
LOSS 0.08411140739917755 	 ACC 0.0 
LOSS 0.003783992724493146 	 ACC 0.0 
LOSS 0.0030719612259417772 	 ACC 0.0 
LOSS 0.07174822688102722 	 ACC 0.0 
LOSS 0.19209444522857666 	 ACC 0.0 
LOSS 0.13812156021595 	 ACC 0.0 
LOSS 0.06393521279096603 	 ACC 0.0 
LOSS 0.1663960963487625 	 ACC 0.0 
LOSS 0.2228926718235016 	 ACC 0.0 
LOSS 0.16867510974407196 	 ACC 0.25 
LOSS 0.09055573493242264 	 ACC 0.25 
LOSS 0.14442288875579834 	 ACC 0.0 
LOSS 0.10881400853395462 	 ACC 0.0 
LOSS 0.1415313333272934 	 ACC 0.0 
LOSS 0.13193778693675995 	 ACC 0.0 
LOSS 0.06910612434148788 	 ACC 0.0 
LOSS 0.0031088280957192183 	 ACC 0.0 
LOSS 0.19325010478496552 	 ACC 0.0 
LOSS 0.08984783291816711 	 ACC 0.0 
LOSS 0.003936375491321087 	 ACC 0.0 
LOSS 0.0022892337292432785 	 ACC 0.0 
LOSS 0.0948631539940834 	 ACC 0.0 
LOSS 0.041998241096735 	 ACC 0.14999999999999997 
LOSS 0.12052800506353378 	 ACC 0.0 
LOSS 0.12657827138900757 	 ACC 0.0 
LOSS 0.03530852124094963 	 ACC 0.0 
LOSS 0.10220358520746231 	 ACC 0.0 
LOSS 0.10337658226490021 	 ACC 0.0 
LOSS 0.13399209082126617 	 ACC 0.0 
LOSS 0.09645454585552216 	 ACC 0.0 
LOSS 0.0940450131893158 	 ACC 0.0 
LOSS 0.1012306809425354 	 ACC 0.0 
LOSS 0.10226037353277206 	 ACC 0.0 
LOSS 0.13122640550136566 	 ACC 0.0 
LOSS 0.11451985687017441 	 ACC 0.0 
LOSS 0.07808199524879456 	 ACC 0.0 
LOSS 0.044040780514478683 	 ACC 0.0 
LOSS 0.12472645193338394 	 ACC 0.0 
LOSS 0.0563930869102478 	 ACC 0.0 
LOSS 0.479948490858078 	 ACC 0.0 
LOSS 0.09704659134149551 	 ACC 0.0 
LOSS 0.1342797875404358 	 ACC 0.0 
LOSS 0.04232240095734596 	 ACC 0.0 
LOSS 0.03516238182783127 	 ACC 0.0 
LOSS 0.0058047291822731495 	 ACC 0.0 
LOSS 0.2539955973625183 	 ACC 0.0 
LOSS 0.22001072764396667 	 ACC 0.0 
LOSS 0.14526715874671936 	 ACC 0.0 
LOSS 0.22618310153484344 	 ACC 0.0 
LOSS 0.0070093534886837006 	 ACC 0.0 
LOSS 0.09987463802099228 	 ACC 0.0 
LOSS 0.08144283294677734 	 ACC 0.0 
LOSS 0.12087399512529373 	 ACC 0.0 
LOSS 0.04097379744052887 	 ACC 0.0 
LOSS 0.11542762815952301 	 ACC 0.0 
LOSS 0.07167758792638779 	 ACC 0.0 
LOSS 0.03526279330253601 	 ACC 0.0 
LOSS 0.16588911414146423 	 ACC 0.0 
LOSS 0.1642294079065323 	 ACC 0.0 
LOSS 0.06422729045152664 	 ACC 0.0 
LOSS 0.10401109606027603 	 ACC 0.0 
LOSS 0.16412353515625 	 ACC 0.0 
LOSS 0.10462114959955215 	 ACC 0.0 
LOSS 0.08536311239004135 	 ACC 0.0 
LOSS 0.08468997478485107 	 ACC 0.0 
LOSS 0.47810137271881104 	 ACC 0.0 
LOSS 0.0589163601398468 	 ACC 0.0 
LOSS 0.05906321108341217 	 ACC 0.0 
LOSS 0.08757344633340836 	 ACC 0.0 
LOSS 0.12275952845811844 	 ACC 0.14999999999999997 
LOSS 0.02729696035385132 	 ACC 0.0 
LOSS 0.07810123264789581 	 ACC 0.0 
LOSS 0.0988495796918869 	 ACC 0.0 
LOSS 0.32458850741386414 	 ACC 0.0 
LOSS 0.07554291188716888 	 ACC 0.0 
LOSS 0.06125253438949585 	 ACC 0.0 
LOSS 0.08046425879001617 	 ACC 0.0 
LOSS 0.0583365336060524 	 ACC 0.0 
LOSS 0.1863221824169159 	 ACC 0.0 
LOSS 0.10673513263463974 	 ACC 0.0 
LOSS 0.1367744505405426 	 ACC 0.0 
LOSS 0.07036113739013672 	 ACC 0.0 
LOSS 0.1251365691423416 	 ACC 0.0 
LOSS 0.05258502438664436 	 ACC 0.0 
LOSS 0.1750166416168213 	 ACC 0.0 
LOSS 0.09367523342370987 	 ACC 0.0 
LOSS 0.0676167756319046 	 ACC 0.0 
LOSS 0.06536437571048737 	 ACC 0.0 
LOSS 0.11422797292470932 	 ACC 0.0 
LOSS 0.08308977633714676 	 ACC 0.0 
LOSS 0.058365754783153534 	 ACC 0.0 
LOSS 0.059338681399822235 	 ACC 0.0 
LOSS 0.001263210317119956 	 ACC 0.0 
LOSS 0.13868215680122375 	 ACC 0.0 
LOSS 0.06735347211360931 	 ACC 0.0 
LOSS 0.13129174709320068 	 ACC 0.0 
LOSS 0.06838478147983551 	 ACC 0.0 
LOSS 0.002305172150954604 	 ACC 0.0 
LOSS 0.07916595786809921 	 ACC 0.0 
LOSS 0.06399126350879669 	 ACC 0.0 
LOSS 0.06607404351234436 	 ACC 0.0 
LOSS 0.07778339833021164 	 ACC 0.0 
LOSS 0.12450077384710312 	 ACC 0.0 
LOSS 0.02700013481080532 	 ACC 0.0 
LOSS 0.43181923031806946 	 ACC 0.0 
LOSS 0.039660681039094925 	 ACC 0.0 
LOSS 0.11803176999092102 	 ACC 0.0 
LOSS 0.04825185611844063 	 ACC 0.0 
LOSS 0.07118748128414154 	 ACC 0.0 
LOSS 0.0662289634346962 	 ACC 0.25 
LOSS 0.11324792355298996 	 ACC 0.0 
LOSS 0.043984707444906235 	 ACC 0.0 
LOSS 0.08991507440805435 	 ACC 0.0 
LOSS 0.048089902848005295 	 ACC 0.0 
LOSS 0.05751532316207886 	 ACC 0.0 
LOSS 0.11722724884748459 	 ACC 0.0 
LOSS 0.0827806144952774 	 ACC 0.0 
LOSS 0.048724234104156494 	 ACC 0.0 
LOSS 0.09735503792762756 	 ACC 0.0 
LOSS 0.0727669894695282 	 ACC 0.0 
LOSS 0.11096739023923874 	 ACC 0.0 
LOSS 0.07258445769548416 	 ACC 0.0 
LOSS 0.058176152408123016 	 ACC 0.25 
LOSS 0.12843380868434906 	 ACC 0.0 
LOSS 0.09425265341997147 	 ACC 0.0 
LOSS 0.09320542216300964 	 ACC 0.0 
LOSS 0.07510482519865036 	 ACC 0.0 
LOSS 0.043274447321891785 	 ACC 0.0 
LOSS 0.02854580618441105 	 ACC 0.0 
LOSS 0.062060803174972534 	 ACC 0.0 
LOSS 0.06051301211118698 	 ACC 0.25 
LOSS 0.023831775411963463 	 ACC 0.0 
LOSS 0.055689454078674316 	 ACC 0.0 
LOSS 0.2715917229652405 	 ACC 0.0 
LOSS 0.03099997527897358 	 ACC 0.0 
LOSS 0.021455883979797363 	 ACC 0.0 
LOSS 0.11124621331691742 	 ACC 0.0 
LOSS 0.094993956387043 	 ACC 0.0 
LOSS 0.3119235038757324 	 ACC 0.0 
LOSS 0.07030519843101501 	 ACC 0.0 
LOSS 0.07682652026414871 	 ACC 0.0 
LOSS 0.08234794437885284 	 ACC 0.0 
LOSS 0.06737472862005234 	 ACC 0.0 
LOSS 0.019178302958607674 	 ACC 0.0 
LOSS 0.0746639221906662 	 ACC 0.0 
LOSS 0.043910738080739975 	 ACC 0.0 
LOSS 0.04299238324165344 	 ACC 0.0 
LOSS 0.0811353251338005 	 ACC 0.0 
LOSS 0.04602818936109543 	 ACC 0.0 
LOSS 0.09394478052854538 	 ACC 0.0 
LOSS 0.06551185250282288 	 ACC 0.0 
LOSS 0.039510078728199005 	 ACC 0.0 
LOSS 0.04415685310959816 	 ACC 0.0 
LOSS 0.03232977166771889 	 ACC 0.0 
LOSS 0.06309054791927338 	 ACC 0.0 
LOSS 0.052300263196229935 	 ACC 0.0 
LOSS 0.06951291114091873 	 ACC 0.0 
LOSS 0.18749044835567474 	 ACC 0.0 
LOSS 0.03441993519663811 	 ACC 0.0 
LOSS 0.06438694149255753 	 ACC 0.0 
LOSS 0.15506993234157562 	 ACC 0.0 
LOSS 0.05983233079314232 	 ACC 0.0 
LOSS 0.03713928535580635 	 ACC 0.0 
LOSS 0.08920729160308838 	 ACC 0.0 
LOSS 0.04463319480419159 	 ACC 0.0 
LOSS 0.02103891223669052 	 ACC 0.0 
LOSS 0.06751998513936996 	 ACC 0.0 
LOSS 0.03138500824570656 	 ACC 0.0 
LOSS 0.08587784320116043 	 ACC 0.0 
LOSS 0.0023720248136669397 	 ACC 0.0 
LOSS 0.0860729068517685 	 ACC 0.0 
LOSS 0.05853850767016411 	 ACC 0.0 
LOSS 0.5534760355949402 	 ACC 0.0 
LOSS 0.06230485439300537 	 ACC 0.0 
LOSS 0.07435633987188339 	 ACC 0.0 
LOSS 0.0030391961336135864 	 ACC 0.0 
LOSS 0.048744767904281616 	 ACC 0.0 
LOSS 0.033497415482997894 	 ACC 0.0 
LOSS 0.03474738448858261 	 ACC 0.0 
LOSS 0.05443013459444046 	 ACC 0.0 
LOSS 0.04335981607437134 	 ACC 0.0 
LOSS 0.0419125109910965 	 ACC 0.0 
LOSS 0.4679149091243744 	 ACC 0.0 
LOSS 0.059227246791124344 	 ACC 0.0 
LOSS 0.18910779058933258 	 ACC 0.0 
LOSS 0.04697823524475098 	 ACC 0.0 
LOSS 0.08483443409204483 	 ACC 0.25 
LOSS 0.4797917902469635 	 ACC 0.0 
LOSS 0.05370119959115982 	 ACC 0.0 
LOSS 0.04341761767864227 	 ACC 0.0 
LOSS 0.09467293322086334 	 ACC 0.0 
LOSS 0.1263066679239273 	 ACC 0.0 
LOSS 0.02187860570847988 	 ACC 0.0 
LOSS 0.053393375128507614 	 ACC 0.0 
LOSS 0.06528712064027786 	 ACC 0.0 
LOSS 0.023806819692254066 	 ACC 0.0 
LOSS 0.06044276803731918 	 ACC 0.0 
LOSS 0.06673557311296463 	 ACC 0.0 
LOSS 0.11584015935659409 	 ACC 0.0 
LOSS 0.07586801797151566 	 ACC 0.0 
LOSS 0.1005147323012352 	 ACC 0.0 
LOSS 0.10955695062875748 	 ACC 0.0 
LOSS 0.02096143551170826 	 ACC 0.0 
LOSS 0.12738366425037384 	 ACC 0.0 
LOSS 0.03049529530107975 	 ACC 0.0 
LOSS 0.05672113224864006 	 ACC 0.0 
LOSS 0.03407839685678482 	 ACC 0.0 
LOSS 0.07065699994564056 	 ACC 0.0 
LOSS 0.05993030220270157 	 ACC 0.0 
LOSS 0.08791086077690125 	 ACC 0.0 
LOSS 0.036522090435028076 	 ACC 0.0 
LOSS 0.06473920494318008 	 ACC 0.0 
LOSS 0.018567366525530815 	 ACC 0.0 
LOSS 0.07262441515922546 	 ACC 0.0 
LOSS 0.040133439004421234 	 ACC 0.0 
LOSS 0.04497486725449562 	 ACC 0.0 
LOSS 0.08460065722465515 	 ACC 0.0 
LOSS 0.04111781343817711 	 ACC 0.0 
LOSS 0.044723302125930786 	 ACC 0.0 
LOSS 0.42397549748420715 	 ACC 0.0 
LOSS 0.02006400190293789 	 ACC 0.0 
LOSS 0.035569339990615845 	 ACC 0.0 
LOSS 0.04553185775876045 	 ACC 0.0 
LOSS 0.04244070127606392 	 ACC 0.0 
LOSS 0.0658019483089447 	 ACC 0.0 
LOSS 0.04237661138176918 	 ACC 0.0 
LOSS 0.04508471488952637 	 ACC 0.0 
LOSS 0.11718765646219254 	 ACC 0.0 
LOSS 0.04467777907848358 	 ACC 0.0 
LOSS 0.12046124786138535 	 ACC 0.0 
LOSS 0.04458503797650337 	 ACC 0.14999999999999997 
LOSS 0.03314075246453285 	 ACC 0.0 
LOSS 0.037491798400878906 	 ACC 0.0 
LOSS 0.014657520689070225 	 ACC 0.0 
LOSS 0.035869207233190536 	 ACC 0.0 
LOSS 0.07212506234645844 	 ACC 0.0 
LOSS 0.17650394141674042 	 ACC 0.0 
LOSS 0.05510897561907768 	 ACC 0.0 
LOSS 0.03961867094039917 	 ACC 0.0 
LOSS 0.02221282385289669 	 ACC 0.0 
LOSS 0.030958285555243492 	 ACC 0.0 
LOSS 0.04004806652665138 	 ACC 0.0 
LOSS 0.002129133092239499 	 ACC 0.0 
LOSS 0.0422435887157917 	 ACC 0.0 
LOSS 0.4131416082382202 	 ACC 0.0 
LOSS 0.0457279197871685 	 ACC 0.0 
LOSS 0.032807957381010056 	 ACC 0.0 
LOSS 0.02759017050266266 	 ACC 0.0 
LOSS 0.008325381204485893 	 ACC 0.0 
LOSS 0.07433144003152847 	 ACC 0.0 
LOSS 0.08686821162700653 	 ACC 0.0 
LOSS 0.0006449476350098848 	 ACC 0.0 
LOSS 0.07364077121019363 	 ACC 0.0 
LOSS 0.042866867035627365 	 ACC 0.0 
LOSS 0.0417257584631443 	 ACC 0.0 
LOSS 0.09011144191026688 	 ACC 0.0 
LOSS 0.0451694130897522 	 ACC 0.0 
LOSS 0.09770988672971725 	 ACC 0.0 
LOSS 0.03720885142683983 	 ACC 0.0 
LOSS 0.10608363896608353 	 ACC 0.0 
LOSS 0.049098432064056396 	 ACC 0.0 
LOSS 0.02505340240895748 	 ACC 0.0 
LOSS 0.04653863608837128 	 ACC 0.0 
LOSS 0.09326178580522537 	 ACC 0.0 
LOSS 0.07376302033662796 	 ACC 0.0 
LOSS 0.03833219036459923 	 ACC 0.0 
LOSS 0.023379579186439514 	 ACC 0.0 
LOSS 0.4647139012813568 	 ACC 0.0 
LOSS 0.029286088421940804 	 ACC 0.0 
LOSS 0.050363171845674515 	 ACC 0.0 
LOSS 0.03749806806445122 	 ACC 0.0 
LOSS 0.06719249486923218 	 ACC 0.0 
LOSS 0.035865504294633865 	 ACC 0.0 
LOSS 0.12783567607402802 	 ACC 0.0 
LOSS 0.028847483918070793 	 ACC 0.0 
LOSS 0.011352586559951305 	 ACC 0.0 
LOSS 0.06286147981882095 	 ACC 0.0 
LOSS 0.019081098958849907 	 ACC 0.25 
LOSS 0.02405727468430996 	 ACC 0.0 
LOSS 0.02482927031815052 	 ACC 0.0 
LOSS 0.059640128165483475 	 ACC 0.0 
LOSS 0.0304018072783947 	 ACC 0.0 
LOSS 0.025957375764846802 	 ACC 0.0 
LOSS 0.05397916957736015 	 ACC 0.0 
LOSS 0.04850895702838898 	 ACC 0.0 
LOSS 0.023376693949103355 	 ACC 0.0 
LOSS 0.0341549888253212 	 ACC 0.0 
LOSS 0.052726976573467255 	 ACC 0.0 
LOSS 0.03228446841239929 	 ACC 0.0 
LOSS 0.0006787037127651274 	 ACC 0.0 
LOSS 0.6223917603492737 	 ACC 0.0 
LOSS 0.03675016760826111 	 ACC 0.0 
LOSS 0.013062053360044956 	 ACC 0.0 
LOSS 0.060003794729709625 	 ACC 0.0 
LOSS 0.0035525215789675713 	 ACC 0.0 
LOSS 0.030603840947151184 	 ACC 0.0 
LOSS 0.03349652886390686 	 ACC 0.0 
LOSS 0.03869819641113281 	 ACC 0.0 
LOSS 0.05750313401222229 	 ACC 0.0 
LOSS 0.051111169159412384 	 ACC 0.0 
LOSS 0.06644053012132645 	 ACC 0.0 
LOSS 0.04833287000656128 	 ACC 0.0 
LOSS 0.13246208429336548 	 ACC 0.0 
LOSS 0.07109305262565613 	 ACC 0.0 
LOSS 0.029628779739141464 	 ACC 0.0 
LOSS 0.03837886080145836 	 ACC 0.0 
LOSS 0.020318400114774704 	 ACC 0.0 
LOSS 0.04013834521174431 	 ACC 0.0 
LOSS 0.027428830042481422 	 ACC 0.0 
LOSS 0.038525067269802094 	 ACC 0.0 
LOSS 0.04745639115571976 	 ACC 0.0 
LOSS 0.001310538500547409 	 ACC 0.0 
LOSS 0.04561867564916611 	 ACC 0.0 
LOSS 0.07600147277116776 	 ACC 0.0 
LOSS 0.04823562875390053 	 ACC 0.0 
LOSS 0.04969066008925438 	 ACC 0.0 
LOSS 0.05559251829981804 	 ACC 0.0 
LOSS 0.04691413417458534 	 ACC 0.0 
LOSS 0.03020579367876053 	 ACC 0.0 
LOSS 0.05885813757777214 	 ACC 0.0 
LOSS 0.0627024695277214 	 ACC 0.0 
LOSS 0.04503414034843445 	 ACC 0.15 
LOSS 0.02679559774696827 	 ACC 0.0 
LOSS 0.09976333379745483 	 ACC 0.0 
LOSS 0.04231123626232147 	 ACC 0.0 
LOSS 0.028233204036951065 	 ACC 0.0 
LOSS 0.023165808990597725 	 ACC 0.0 
LOSS 0.03512449562549591 	 ACC 0.0 
LOSS 0.0033905089367181063 	 ACC 0.0 
LOSS 0.0020481667015701532 	 ACC 0.0 
LOSS 0.045379891991615295 	 ACC 0.0 
LOSS 0.02240658551454544 	 ACC 0.0 
LOSS 0.1382216513156891 	 ACC 0.0 
LOSS 0.06387132406234741 	 ACC 0.0 
LOSS 0.012238058261573315 	 ACC 0.0 
LOSS 0.016065513715147972 	 ACC 0.0 
LOSS 0.028389379382133484 	 ACC 0.0 
LOSS 0.02933119237422943 	 ACC 0.0 
LOSS 0.04920640215277672 	 ACC 0.0 
LOSS 0.05759652331471443 	 ACC 0.0 
LOSS 0.13443966209888458 	 ACC 0.0 
LOSS 0.034477245062589645 	 ACC 0.0 
LOSS 0.07351341843605042 	 ACC 0.15 
LOSS 0.04390062764286995 	 ACC 0.0 
LOSS 0.09191706776618958 	 ACC 0.0 
LOSS 0.025272268801927567 	 ACC 0.0 
LOSS 0.01837812550365925 	 ACC 0.0 
LOSS 0.01744035817682743 	 ACC 0.0 
LOSS 0.024869848042726517 	 ACC 0.0 
LOSS 0.0056724511086940765 	 ACC 0.0 
LOSS 0.05604752153158188 	 ACC 0.0 
LOSS 0.03064953163266182 	 ACC 0.0 
LOSS 0.03721204027533531 	 ACC 0.25 
LOSS 0.019427035003900528 	 ACC 0.0 
LOSS 0.13126617670059204 	 ACC 0.0 
LOSS 0.057968635112047195 	 ACC 0.0 
LOSS 0.03993520885705948 	 ACC 0.0 
LOSS 0.04383667930960655 	 ACC 0.0 
LOSS 0.00526224123314023 	 ACC 0.0 
LOSS 0.18807682394981384 	 ACC 0.0 
LOSS 0.02709704451262951 	 ACC 0.0 
LOSS 0.070976123213768 	 ACC 0.0 
LOSS 0.028642062097787857 	 ACC 0.0 
LOSS 0.0197302158921957 	 ACC 0.0 
LOSS 0.023608272895216942 	 ACC 0.0 
LOSS 0.01964075304567814 	 ACC 0.0 
LOSS 0.13619159162044525 	 ACC 0.0 
LOSS 0.01721525937318802 	 ACC 0.0 
LOSS 0.03766752779483795 	 ACC 0.0 
LOSS 0.06291395425796509 	 ACC 0.0 
LOSS 0.03868415206670761 	 ACC 0.0 
LOSS 0.035922061651945114 	 ACC 0.0 
LOSS 0.021798213943839073 	 ACC 0.0 
LOSS 0.5328792333602905 	 ACC 0.0 
LOSS 0.0036838355008512735 	 ACC 0.0 
LOSS 0.0013526431284844875 	 ACC 0.0 
LOSS 0.01588485762476921 	 ACC 0.0 
LOSS 0.03083636239171028 	 ACC 0.0 
LOSS 0.02916746772825718 	 ACC 0.0 
LOSS 0.06840971112251282 	 ACC 0.0 
LOSS 0.05514638125896454 	 ACC 0.0 
LOSS 0.008002693764865398 	 ACC 0.0 
LOSS 0.006446368992328644 	 ACC 0.0 
LOSS 0.04681647568941116 	 ACC 0.0 
LOSS 0.17214490473270416 	 ACC 0.0 
LOSS 0.06281280517578125 	 ACC 0.0 
LOSS 0.03687598183751106 	 ACC 0.0 
LOSS 0.02281150221824646 	 ACC 0.0 
LOSS 0.03528338670730591 	 ACC 0.0 
LOSS 0.055073559284210205 	 ACC 0.0 
LOSS 0.04065047577023506 	 ACC 0.0 
LOSS 0.04138897359371185 	 ACC 0.0 
LOSS 0.022438855841755867 	 ACC 0.0 
LOSS 0.054201263934373856 	 ACC 0.0 
LOSS 0.0020083605777472258 	 ACC 0.0 
LOSS 0.05926143005490303 	 ACC 0.0 
LOSS 0.03946598246693611 	 ACC 0.0 
LOSS 0.042504843324422836 	 ACC 0.0 
LOSS 0.03435902297496796 	 ACC 0.0 
LOSS 0.03236348554491997 	 ACC 0.0 
LOSS 0.025544414296746254 	 ACC 0.0 
LOSS 0.063698910176754 	 ACC 0.0 
LOSS 0.07183569669723511 	 ACC 0.0 
LOSS 0.03625817224383354 	 ACC 0.0 
LOSS 0.04031320661306381 	 ACC 0.0 
LOSS 0.04432538151741028 	 ACC 0.0 
LOSS 0.04588865488767624 	 ACC 0.0 
LOSS 0.03740301728248596 	 ACC 0.0 
LOSS 0.03443833440542221 	 ACC 0.0 
LOSS 0.024795956909656525 	 ACC 0.0 
LOSS 0.026555415242910385 	 ACC 0.0 
LOSS 0.05384807661175728 	 ACC 0.14999999999999997 
LOSS 0.03752850741147995 	 ACC 0.0 
LOSS 0.008694338612258434 	 ACC 0.0 
LOSS 0.1515914350748062 	 ACC 0.0 
LOSS 0.034387655556201935 	 ACC 0.0 
LOSS 0.06465476751327515 	 ACC 0.0 
LOSS 0.027525555342435837 	 ACC 0.0 
LOSS 0.03262877091765404 	 ACC 0.0 
LOSS 0.023100847378373146 	 ACC 0.0 
LOSS 0.027157597243785858 	 ACC 0.0 
LOSS 0.03033459186553955 	 ACC 0.0 
LOSS 0.018145045265555382 	 ACC 0.0 
LOSS 0.023818649351596832 	 ACC 0.0 
LOSS 0.03092936985194683 	 ACC 0.0 
LOSS 0.028904378414154053 	 ACC 0.0 
LOSS 0.016343912109732628 	 ACC 0.0 
LOSS 0.02116427570581436 	 ACC 0.0 
LOSS 0.017347360029816628 	 ACC 0.0 
LOSS 0.05846068635582924 	 ACC 0.0 
LOSS 0.08039938658475876 	 ACC 0.0 
LOSS 0.07408002763986588 	 ACC 0.0 
LOSS 0.02611202374100685 	 ACC 0.0 
LOSS 0.029910854995250702 	 ACC 0.0 
LOSS 0.038684092462062836 	 ACC 0.0 
LOSS 0.04086362570524216 	 ACC 0.0 
LOSS 0.03127705678343773 	 ACC 0.0 
LOSS 0.010447845794260502 	 ACC 0.0 
LOSS 0.10029179602861404 	 ACC 0.0 
LOSS 0.011231470853090286 	 ACC 0.0 
LOSS 0.014917231164872646 	 ACC 0.0 
LOSS 0.04350174590945244 	 ACC 0.0 
LOSS 0.046076495200395584 	 ACC 0.0 
LOSS 0.027476534247398376 	 ACC 0.0 
LOSS 0.05422960966825485 	 ACC 0.0 
LOSS 0.12395238131284714 	 ACC 0.0 
LOSS 0.0053293281234800816 	 ACC 0.0 
LOSS 0.03741966187953949 	 ACC 0.0 
LOSS 0.01420349720865488 	 ACC 0.0 
LOSS 0.03390685096383095 	 ACC 0.0 
LOSS 0.1679338663816452 	 ACC 0.0 
LOSS 0.04255996644496918 	 ACC 0.0 
LOSS 0.021924443542957306 	 ACC 0.0 
LOSS 0.02980601228773594 	 ACC 0.0 
LOSS 0.04533054679632187 	 ACC 0.0 
LOSS 0.04279198870062828 	 ACC 0.0 
LOSS 0.0015638315817341208 	 ACC 0.0 
LOSS 0.039415910840034485 	 ACC 0.0 
LOSS 0.06660391390323639 	 ACC 0.0 
LOSS 0.03234604373574257 	 ACC 0.0 
LOSS 0.01618831790983677 	 ACC 0.0 
LOSS 0.03880991414189339 	 ACC 0.0 
LOSS 0.03552410379052162 	 ACC 0.0 
LOSS 0.025528252124786377 	 ACC 0.0 
LOSS 0.01693253591656685 	 ACC 0.0 
LOSS 0.0263614971190691 	 ACC 0.0 
LOSS 0.0057099624536931515 	 ACC 0.0 
LOSS 0.01702149584889412 	 ACC 0.0 
LOSS 0.032964445650577545 	 ACC 0.0 
LOSS 0.053412191569805145 	 ACC 0.0 
LOSS 0.02952144853770733 	 ACC 0.0 
LOSS 0.021140439435839653 	 ACC 0.0 
LOSS 0.03252490982413292 	 ACC 0.0 
LOSS 0.015033108182251453 	 ACC 0.0 
LOSS 0.03164669871330261 	 ACC 0.0 
LOSS 0.03513965383172035 	 ACC 0.0 
LOSS 0.06584138423204422 	 ACC 0.0 
LOSS 0.04456693306565285 	 ACC 0.0 
LOSS 0.013361853547394276 	 ACC 0.0 
LOSS 0.01552297081798315 	 ACC 0.0 
LOSS 0.01736854761838913 	 ACC 0.0 
LOSS 0.022409487515687943 	 ACC 0.0 
LOSS 0.03788731247186661 	 ACC 0.0 
